run_uuid,key,value
249f3cdda9214ac892646813e65d72df,preprocessing,seg_hard
249f3cdda9214ac892646813e65d72df,training_mode,species_only
249f3cdda9214ac892646813e65d72df,seed,42
249f3cdda9214ac892646813e65d72df,lambda_sex,0.3
249f3cdda9214ac892646813e65d72df,lambda_form,0.2
249f3cdda9214ac892646813e65d72df,num_params_M,22.06
249f3cdda9214ac892646813e65d72df,inference_ms,71.64
44f26c0b11604764bcd19339644a5b2e,architecture,dinov2_vits14
44f26c0b11604764bcd19339644a5b2e,learning_rate,1e-05
44f26c0b11604764bcd19339644a5b2e,batch_size,16
44f26c0b11604764bcd19339644a5b2e,num_epochs,100
44f26c0b11604764bcd19339644a5b2e,num_classes,10
44f26c0b11604764bcd19339644a5b2e,preprocessing,seg_hard
44f26c0b11604764bcd19339644a5b2e,training_mode,species_only
44f26c0b11604764bcd19339644a5b2e,seed,123
44f26c0b11604764bcd19339644a5b2e,lambda_sex,0.3
44f26c0b11604764bcd19339644a5b2e,lambda_form,0.2
44f26c0b11604764bcd19339644a5b2e,num_params_M,22.06
44f26c0b11604764bcd19339644a5b2e,inference_ms,17.01
933f6c53d4844d8ca64b9f3b1e8284ec,architecture,dinov2_vits14
933f6c53d4844d8ca64b9f3b1e8284ec,learning_rate,1e-05
933f6c53d4844d8ca64b9f3b1e8284ec,batch_size,16
933f6c53d4844d8ca64b9f3b1e8284ec,num_epochs,100
933f6c53d4844d8ca64b9f3b1e8284ec,num_classes,10
933f6c53d4844d8ca64b9f3b1e8284ec,preprocessing,seg_hard
933f6c53d4844d8ca64b9f3b1e8284ec,training_mode,species_only
933f6c53d4844d8ca64b9f3b1e8284ec,seed,456
933f6c53d4844d8ca64b9f3b1e8284ec,lambda_sex,0.3
933f6c53d4844d8ca64b9f3b1e8284ec,lambda_form,0.2
933f6c53d4844d8ca64b9f3b1e8284ec,num_params_M,22.06
933f6c53d4844d8ca64b9f3b1e8284ec,inference_ms,16.92
a5c2aa0a25074806bddba72d9c990194,architecture,dinov2_vits14
a5c2aa0a25074806bddba72d9c990194,learning_rate,1e-05
a5c2aa0a25074806bddba72d9c990194,batch_size,16
a5c2aa0a25074806bddba72d9c990194,num_epochs,100
a5c2aa0a25074806bddba72d9c990194,num_classes,10
a5c2aa0a25074806bddba72d9c990194,preprocessing,seg_hard
a5c2aa0a25074806bddba72d9c990194,training_mode,multi_task
a5c2aa0a25074806bddba72d9c990194,seed,42
a5c2aa0a25074806bddba72d9c990194,lambda_sex,0.3
a5c2aa0a25074806bddba72d9c990194,lambda_form,0.2
a5c2aa0a25074806bddba72d9c990194,num_params_M,22.06
a5c2aa0a25074806bddba72d9c990194,inference_ms,16.76
569d83aa5e6c472abe81ccad308e6639,architecture,dinov2_vits14
569d83aa5e6c472abe81ccad308e6639,learning_rate,1e-05
569d83aa5e6c472abe81ccad308e6639,batch_size,16
569d83aa5e6c472abe81ccad308e6639,num_epochs,100
569d83aa5e6c472abe81ccad308e6639,num_classes,10
569d83aa5e6c472abe81ccad308e6639,preprocessing,seg_hard
569d83aa5e6c472abe81ccad308e6639,training_mode,multi_task
569d83aa5e6c472abe81ccad308e6639,seed,123
569d83aa5e6c472abe81ccad308e6639,lambda_sex,0.3
569d83aa5e6c472abe81ccad308e6639,lambda_form,0.2
569d83aa5e6c472abe81ccad308e6639,num_params_M,22.06
569d83aa5e6c472abe81ccad308e6639,inference_ms,17.14
eb4ab7b6d31046509051b62ac77d903c,architecture,dinov2_vits14
eb4ab7b6d31046509051b62ac77d903c,learning_rate,1e-05
eb4ab7b6d31046509051b62ac77d903c,batch_size,16
eb4ab7b6d31046509051b62ac77d903c,num_epochs,100
eb4ab7b6d31046509051b62ac77d903c,num_classes,10
eb4ab7b6d31046509051b62ac77d903c,preprocessing,seg_hard
eb4ab7b6d31046509051b62ac77d903c,training_mode,multi_task
eb4ab7b6d31046509051b62ac77d903c,seed,456
eb4ab7b6d31046509051b62ac77d903c,lambda_sex,0.3
eb4ab7b6d31046509051b62ac77d903c,lambda_form,0.2
eb4ab7b6d31046509051b62ac77d903c,num_params_M,22.06
eb4ab7b6d31046509051b62ac77d903c,inference_ms,16.4
43576f38668c4d75bccb8b7fd343ce7d,architecture,dinov2_vits14
43576f38668c4d75bccb8b7fd343ce7d,learning_rate,1e-05
43576f38668c4d75bccb8b7fd343ce7d,batch_size,16
43576f38668c4d75bccb8b7fd343ce7d,num_epochs,100
43576f38668c4d75bccb8b7fd343ce7d,num_classes,10
43576f38668c4d75bccb8b7fd343ce7d,preprocessing,seg_soft
43576f38668c4d75bccb8b7fd343ce7d,training_mode,species_only
43576f38668c4d75bccb8b7fd343ce7d,seed,42
43576f38668c4d75bccb8b7fd343ce7d,lambda_sex,0.3
43576f38668c4d75bccb8b7fd343ce7d,lambda_form,0.2
43576f38668c4d75bccb8b7fd343ce7d,num_params_M,22.06
43576f38668c4d75bccb8b7fd343ce7d,inference_ms,16.8
95e7b92eedee4102a8e5bd378522d089,architecture,dinov2_vits14
95e7b92eedee4102a8e5bd378522d089,learning_rate,1e-05
95e7b92eedee4102a8e5bd378522d089,batch_size,16
95e7b92eedee4102a8e5bd378522d089,num_epochs,100
95e7b92eedee4102a8e5bd378522d089,num_classes,10
95e7b92eedee4102a8e5bd378522d089,preprocessing,seg_soft
95e7b92eedee4102a8e5bd378522d089,training_mode,species_only
95e7b92eedee4102a8e5bd378522d089,seed,123
95e7b92eedee4102a8e5bd378522d089,lambda_sex,0.3
95e7b92eedee4102a8e5bd378522d089,lambda_form,0.2
95e7b92eedee4102a8e5bd378522d089,num_params_M,22.06
95e7b92eedee4102a8e5bd378522d089,inference_ms,16.88
74f7d122fba14734a10af0bb98608b62,architecture,dinov2_vits14
74f7d122fba14734a10af0bb98608b62,learning_rate,1e-05
74f7d122fba14734a10af0bb98608b62,batch_size,16
74f7d122fba14734a10af0bb98608b62,num_epochs,100
74f7d122fba14734a10af0bb98608b62,num_classes,10
74f7d122fba14734a10af0bb98608b62,preprocessing,seg_soft
74f7d122fba14734a10af0bb98608b62,training_mode,species_only
74f7d122fba14734a10af0bb98608b62,seed,456
74f7d122fba14734a10af0bb98608b62,lambda_sex,0.3
74f7d122fba14734a10af0bb98608b62,lambda_form,0.2
74f7d122fba14734a10af0bb98608b62,num_params_M,22.06
74f7d122fba14734a10af0bb98608b62,inference_ms,20.87
e29351ac7de94df2869d9ec462654c6b,architecture,dinov2_vits14
e29351ac7de94df2869d9ec462654c6b,learning_rate,1e-05
e29351ac7de94df2869d9ec462654c6b,batch_size,16
e29351ac7de94df2869d9ec462654c6b,num_epochs,100
e29351ac7de94df2869d9ec462654c6b,num_classes,10
e29351ac7de94df2869d9ec462654c6b,preprocessing,seg_soft
e29351ac7de94df2869d9ec462654c6b,training_mode,multi_task
e29351ac7de94df2869d9ec462654c6b,seed,42
e29351ac7de94df2869d9ec462654c6b,lambda_sex,0.3
e29351ac7de94df2869d9ec462654c6b,lambda_form,0.2
e29351ac7de94df2869d9ec462654c6b,num_params_M,22.06
e29351ac7de94df2869d9ec462654c6b,inference_ms,17.91
fb73a20c488c4d0988fbfa1b16644d6c,architecture,dinov2_vits14
fb73a20c488c4d0988fbfa1b16644d6c,learning_rate,1e-05
fb73a20c488c4d0988fbfa1b16644d6c,batch_size,16
fb73a20c488c4d0988fbfa1b16644d6c,num_epochs,100
fb73a20c488c4d0988fbfa1b16644d6c,num_classes,10
fb73a20c488c4d0988fbfa1b16644d6c,preprocessing,seg_soft
fb73a20c488c4d0988fbfa1b16644d6c,training_mode,multi_task
fb73a20c488c4d0988fbfa1b16644d6c,seed,123
fb73a20c488c4d0988fbfa1b16644d6c,lambda_sex,0.3
fb73a20c488c4d0988fbfa1b16644d6c,lambda_form,0.2
fb73a20c488c4d0988fbfa1b16644d6c,num_params_M,22.06
fb73a20c488c4d0988fbfa1b16644d6c,inference_ms,18.33
40e9856b86174c08a1dcafef793c6934,architecture,dinov2_vits14
40e9856b86174c08a1dcafef793c6934,learning_rate,1e-05
40e9856b86174c08a1dcafef793c6934,batch_size,16
40e9856b86174c08a1dcafef793c6934,num_epochs,100
40e9856b86174c08a1dcafef793c6934,num_classes,10
40e9856b86174c08a1dcafef793c6934,preprocessing,seg_soft
40e9856b86174c08a1dcafef793c6934,training_mode,multi_task
40e9856b86174c08a1dcafef793c6934,seed,456
40e9856b86174c08a1dcafef793c6934,lambda_sex,0.3
40e9856b86174c08a1dcafef793c6934,lambda_form,0.2
40e9856b86174c08a1dcafef793c6934,num_params_M,22.06
40e9856b86174c08a1dcafef793c6934,inference_ms,17.82
5282549edd534036bd01deecce5c30b6,architecture,efficientnet_b3
5282549edd534036bd01deecce5c30b6,learning_rate,0.0001
5282549edd534036bd01deecce5c30b6,batch_size,16
5282549edd534036bd01deecce5c30b6,num_epochs,100
5282549edd534036bd01deecce5c30b6,num_classes,10
5282549edd534036bd01deecce5c30b6,preprocessing,full
5282549edd534036bd01deecce5c30b6,training_mode,sex_only
5282549edd534036bd01deecce5c30b6,seed,42
5282549edd534036bd01deecce5c30b6,lambda_sex,0.3
5282549edd534036bd01deecce5c30b6,lambda_form,0.2
5282549edd534036bd01deecce5c30b6,num_params_M,10.71
5282549edd534036bd01deecce5c30b6,inference_ms,17.53
f92e6fa592b24eab92383f7cc8bbf816,architecture,efficientnet_b3
f92e6fa592b24eab92383f7cc8bbf816,learning_rate,0.0001
f92e6fa592b24eab92383f7cc8bbf816,batch_size,16
f92e6fa592b24eab92383f7cc8bbf816,num_epochs,100
f92e6fa592b24eab92383f7cc8bbf816,num_classes,10
f92e6fa592b24eab92383f7cc8bbf816,preprocessing,full
f92e6fa592b24eab92383f7cc8bbf816,training_mode,sex_only
f92e6fa592b24eab92383f7cc8bbf816,seed,123
f92e6fa592b24eab92383f7cc8bbf816,lambda_sex,0.3
f92e6fa592b24eab92383f7cc8bbf816,lambda_form,0.2
f92e6fa592b24eab92383f7cc8bbf816,num_params_M,10.71
f92e6fa592b24eab92383f7cc8bbf816,inference_ms,23.94
4585d82af2db4b6aafc235d261fbd032,architecture,efficientnet_b3
4585d82af2db4b6aafc235d261fbd032,learning_rate,0.0001
4585d82af2db4b6aafc235d261fbd032,batch_size,16
4585d82af2db4b6aafc235d261fbd032,num_epochs,100
4585d82af2db4b6aafc235d261fbd032,num_classes,10
4585d82af2db4b6aafc235d261fbd032,preprocessing,full
4585d82af2db4b6aafc235d261fbd032,training_mode,sex_only
4585d82af2db4b6aafc235d261fbd032,seed,456
4585d82af2db4b6aafc235d261fbd032,lambda_sex,0.3
4585d82af2db4b6aafc235d261fbd032,lambda_form,0.2
4585d82af2db4b6aafc235d261fbd032,num_params_M,10.71
4585d82af2db4b6aafc235d261fbd032,inference_ms,24.54
8f9d34fda69d40418b29601ba4c12bcb,architecture,efficientnet_b3
8f9d34fda69d40418b29601ba4c12bcb,learning_rate,0.0001
8f9d34fda69d40418b29601ba4c12bcb,batch_size,16
8f9d34fda69d40418b29601ba4c12bcb,num_epochs,100
8f9d34fda69d40418b29601ba4c12bcb,num_classes,10
8f9d34fda69d40418b29601ba4c12bcb,preprocessing,full
8f9d34fda69d40418b29601ba4c12bcb,training_mode,form_only
8f9d34fda69d40418b29601ba4c12bcb,seed,42
8f9d34fda69d40418b29601ba4c12bcb,lambda_sex,0.3
8f9d34fda69d40418b29601ba4c12bcb,lambda_form,0.2
8f9d34fda69d40418b29601ba4c12bcb,num_params_M,10.72
8f9d34fda69d40418b29601ba4c12bcb,inference_ms,23.14
e374a14e250c406eb62aeb57fb70cc81,architecture,efficientnet_b3
e374a14e250c406eb62aeb57fb70cc81,learning_rate,0.0001
e374a14e250c406eb62aeb57fb70cc81,batch_size,16
e374a14e250c406eb62aeb57fb70cc81,num_epochs,100
e374a14e250c406eb62aeb57fb70cc81,num_classes,10
e374a14e250c406eb62aeb57fb70cc81,preprocessing,full
e374a14e250c406eb62aeb57fb70cc81,training_mode,form_only
e374a14e250c406eb62aeb57fb70cc81,seed,123
e374a14e250c406eb62aeb57fb70cc81,lambda_sex,0.3
e374a14e250c406eb62aeb57fb70cc81,lambda_form,0.2
e374a14e250c406eb62aeb57fb70cc81,num_params_M,10.72
e374a14e250c406eb62aeb57fb70cc81,inference_ms,22.05
62710618facb493ead1868dc87ac5b7a,architecture,efficientnet_b3
62710618facb493ead1868dc87ac5b7a,learning_rate,0.0001
62710618facb493ead1868dc87ac5b7a,batch_size,16
62710618facb493ead1868dc87ac5b7a,num_epochs,100
62710618facb493ead1868dc87ac5b7a,num_classes,10
62710618facb493ead1868dc87ac5b7a,preprocessing,full
62710618facb493ead1868dc87ac5b7a,training_mode,form_only
62710618facb493ead1868dc87ac5b7a,seed,456
62710618facb493ead1868dc87ac5b7a,lambda_sex,0.3
62710618facb493ead1868dc87ac5b7a,lambda_form,0.2
62710618facb493ead1868dc87ac5b7a,num_params_M,10.72
62710618facb493ead1868dc87ac5b7a,inference_ms,23.67
918c5240921141b4be13234f0e2cf438,architecture,convnext_tiny
918c5240921141b4be13234f0e2cf438,learning_rate,0.0001
918c5240921141b4be13234f0e2cf438,batch_size,16
918c5240921141b4be13234f0e2cf438,num_epochs,100
918c5240921141b4be13234f0e2cf438,num_classes,10
918c5240921141b4be13234f0e2cf438,preprocessing,full
918c5240921141b4be13234f0e2cf438,training_mode,multi_task
918c5240921141b4be13234f0e2cf438,seed,42
918c5240921141b4be13234f0e2cf438,lambda_sex,0.05
918c5240921141b4be13234f0e2cf438,lambda_form,0.2
918c5240921141b4be13234f0e2cf438,num_params_M,27.83
918c5240921141b4be13234f0e2cf438,inference_ms,9.03
5ee02b58d9074cee9eb520cbba9662ac,architecture,convnext_tiny
5ee02b58d9074cee9eb520cbba9662ac,learning_rate,0.0001
5ee02b58d9074cee9eb520cbba9662ac,batch_size,16
5ee02b58d9074cee9eb520cbba9662ac,num_epochs,100
5ee02b58d9074cee9eb520cbba9662ac,num_classes,10
5ee02b58d9074cee9eb520cbba9662ac,preprocessing,full
5ee02b58d9074cee9eb520cbba9662ac,training_mode,multi_task
5ee02b58d9074cee9eb520cbba9662ac,seed,42
5ee02b58d9074cee9eb520cbba9662ac,lambda_sex,0.1
5ee02b58d9074cee9eb520cbba9662ac,lambda_form,0.2
5ee02b58d9074cee9eb520cbba9662ac,num_params_M,27.83
5ee02b58d9074cee9eb520cbba9662ac,inference_ms,9.96
9fb19f3877874314a9292e36ecd35ee5,architecture,convnext_tiny
9fb19f3877874314a9292e36ecd35ee5,learning_rate,0.0001
9fb19f3877874314a9292e36ecd35ee5,batch_size,16
9fb19f3877874314a9292e36ecd35ee5,num_epochs,100
9fb19f3877874314a9292e36ecd35ee5,num_classes,10
9fb19f3877874314a9292e36ecd35ee5,preprocessing,full
9fb19f3877874314a9292e36ecd35ee5,training_mode,multi_task
9fb19f3877874314a9292e36ecd35ee5,seed,42
9fb19f3877874314a9292e36ecd35ee5,lambda_sex,0.2
9fb19f3877874314a9292e36ecd35ee5,lambda_form,0.2
9fb19f3877874314a9292e36ecd35ee5,num_params_M,27.83
9fb19f3877874314a9292e36ecd35ee5,inference_ms,9.55
9cf52c477fe14cbaae876bab8614089e,architecture,convnext_tiny
9cf52c477fe14cbaae876bab8614089e,learning_rate,0.0001
9cf52c477fe14cbaae876bab8614089e,batch_size,16
9cf52c477fe14cbaae876bab8614089e,num_epochs,100
9cf52c477fe14cbaae876bab8614089e,num_classes,10
9cf52c477fe14cbaae876bab8614089e,preprocessing,full
9cf52c477fe14cbaae876bab8614089e,training_mode,multi_task
9cf52c477fe14cbaae876bab8614089e,seed,42
9cf52c477fe14cbaae876bab8614089e,lambda_sex,0.3
9cf52c477fe14cbaae876bab8614089e,lambda_form,0.2
9cf52c477fe14cbaae876bab8614089e,num_params_M,27.83
9cf52c477fe14cbaae876bab8614089e,inference_ms,9.69
b224a62553a74df9b434d0088d5a8f4e,architecture,convnext_tiny
b224a62553a74df9b434d0088d5a8f4e,learning_rate,0.0001
b224a62553a74df9b434d0088d5a8f4e,batch_size,16
b224a62553a74df9b434d0088d5a8f4e,num_epochs,100
b224a62553a74df9b434d0088d5a8f4e,num_classes,10
b224a62553a74df9b434d0088d5a8f4e,preprocessing,full
b224a62553a74df9b434d0088d5a8f4e,training_mode,multi_task
b224a62553a74df9b434d0088d5a8f4e,seed,42
b224a62553a74df9b434d0088d5a8f4e,lambda_sex,0.5
b224a62553a74df9b434d0088d5a8f4e,lambda_form,0.2
b224a62553a74df9b434d0088d5a8f4e,num_params_M,27.83
b224a62553a74df9b434d0088d5a8f4e,inference_ms,8.66
daac70e4b5af44a489e61b3f2ce65b60,architecture,convnext_tiny
daac70e4b5af44a489e61b3f2ce65b60,learning_rate,0.0001
daac70e4b5af44a489e61b3f2ce65b60,batch_size,16
daac70e4b5af44a489e61b3f2ce65b60,num_epochs,100
daac70e4b5af44a489e61b3f2ce65b60,num_classes,10
daac70e4b5af44a489e61b3f2ce65b60,preprocessing,full
daac70e4b5af44a489e61b3f2ce65b60,training_mode,multi_task
daac70e4b5af44a489e61b3f2ce65b60,seed,42
daac70e4b5af44a489e61b3f2ce65b60,lambda_sex,1.0
daac70e4b5af44a489e61b3f2ce65b60,lambda_form,0.2
daac70e4b5af44a489e61b3f2ce65b60,num_params_M,27.83
daac70e4b5af44a489e61b3f2ce65b60,inference_ms,9.45
b2bb55b2ed014b7286fd575ad3ff19b8,architecture,convnext_tiny
b2bb55b2ed014b7286fd575ad3ff19b8,learning_rate,0.0001
b2bb55b2ed014b7286fd575ad3ff19b8,batch_size,16
b2bb55b2ed014b7286fd575ad3ff19b8,num_epochs,100
b2bb55b2ed014b7286fd575ad3ff19b8,num_classes,10
b2bb55b2ed014b7286fd575ad3ff19b8,preprocessing,full
b2bb55b2ed014b7286fd575ad3ff19b8,training_mode,multi_task
b2bb55b2ed014b7286fd575ad3ff19b8,seed,42
b2bb55b2ed014b7286fd575ad3ff19b8,lambda_sex,0.3
b2bb55b2ed014b7286fd575ad3ff19b8,lambda_form,0.05
b2bb55b2ed014b7286fd575ad3ff19b8,num_params_M,27.83
b2bb55b2ed014b7286fd575ad3ff19b8,inference_ms,9.31
e9b990952da74bb992bdc047d413ec33,architecture,convnext_tiny
e9b990952da74bb992bdc047d413ec33,learning_rate,0.0001
e9b990952da74bb992bdc047d413ec33,batch_size,16
e9b990952da74bb992bdc047d413ec33,num_epochs,100
e9b990952da74bb992bdc047d413ec33,num_classes,10
e9b990952da74bb992bdc047d413ec33,preprocessing,full
e9b990952da74bb992bdc047d413ec33,training_mode,multi_task
e9b990952da74bb992bdc047d413ec33,seed,42
e9b990952da74bb992bdc047d413ec33,lambda_sex,0.3
e9b990952da74bb992bdc047d413ec33,lambda_form,0.1
e9b990952da74bb992bdc047d413ec33,num_params_M,27.83
e9b990952da74bb992bdc047d413ec33,inference_ms,9.14
0173482cd634430c8007ac94e8fe60f3,architecture,convnext_tiny
0173482cd634430c8007ac94e8fe60f3,learning_rate,0.0001
0173482cd634430c8007ac94e8fe60f3,batch_size,16
0173482cd634430c8007ac94e8fe60f3,num_epochs,100
0173482cd634430c8007ac94e8fe60f3,num_classes,10
0173482cd634430c8007ac94e8fe60f3,preprocessing,full
0173482cd634430c8007ac94e8fe60f3,training_mode,multi_task
0173482cd634430c8007ac94e8fe60f3,seed,42
0173482cd634430c8007ac94e8fe60f3,lambda_sex,0.3
0173482cd634430c8007ac94e8fe60f3,lambda_form,0.3
0173482cd634430c8007ac94e8fe60f3,num_params_M,27.83
0173482cd634430c8007ac94e8fe60f3,inference_ms,10.69
4edd10fa16cb413f9d603f29c1dea05c,architecture,convnext_tiny
4edd10fa16cb413f9d603f29c1dea05c,learning_rate,0.0001
4edd10fa16cb413f9d603f29c1dea05c,batch_size,16
4edd10fa16cb413f9d603f29c1dea05c,num_epochs,100
4edd10fa16cb413f9d603f29c1dea05c,num_classes,10
4edd10fa16cb413f9d603f29c1dea05c,preprocessing,full
4edd10fa16cb413f9d603f29c1dea05c,training_mode,multi_task
4edd10fa16cb413f9d603f29c1dea05c,seed,42
4edd10fa16cb413f9d603f29c1dea05c,lambda_sex,0.3
4edd10fa16cb413f9d603f29c1dea05c,lambda_form,0.5
4edd10fa16cb413f9d603f29c1dea05c,num_params_M,27.83
4edd10fa16cb413f9d603f29c1dea05c,inference_ms,9.28
40db6a1df865423da87ecf32059be061,architecture,convnext_tiny
40db6a1df865423da87ecf32059be061,learning_rate,0.0001
40db6a1df865423da87ecf32059be061,batch_size,16
40db6a1df865423da87ecf32059be061,num_epochs,100
40db6a1df865423da87ecf32059be061,num_classes,10
40db6a1df865423da87ecf32059be061,preprocessing,full
40db6a1df865423da87ecf32059be061,training_mode,multi_task
40db6a1df865423da87ecf32059be061,seed,42
40db6a1df865423da87ecf32059be061,lambda_sex,0.3
40db6a1df865423da87ecf32059be061,lambda_form,1.0
40db6a1df865423da87ecf32059be061,num_params_M,27.83
40db6a1df865423da87ecf32059be061,inference_ms,9.45
f3c374d22c5f45abbeae52a4fecc51b0,architecture,convnext_tiny
f3c374d22c5f45abbeae52a4fecc51b0,learning_rate,0.0001
f3c374d22c5f45abbeae52a4fecc51b0,batch_size,16
f3c374d22c5f45abbeae52a4fecc51b0,num_epochs,100
f3c374d22c5f45abbeae52a4fecc51b0,num_classes,10
f3c374d22c5f45abbeae52a4fecc51b0,preprocessing,full
f3c374d22c5f45abbeae52a4fecc51b0,training_mode,sex_only
f3c374d22c5f45abbeae52a4fecc51b0,seed,42
f3c374d22c5f45abbeae52a4fecc51b0,lambda_sex,0.3
f3c374d22c5f45abbeae52a4fecc51b0,lambda_form,0.2
f3c374d22c5f45abbeae52a4fecc51b0,num_params_M,27.83
f3c374d22c5f45abbeae52a4fecc51b0,inference_ms,8.53
9665427fca894e438a85e86598d06ee9,architecture,convnext_tiny
9665427fca894e438a85e86598d06ee9,learning_rate,0.0001
9665427fca894e438a85e86598d06ee9,batch_size,16
9665427fca894e438a85e86598d06ee9,num_epochs,100
9665427fca894e438a85e86598d06ee9,num_classes,10
9665427fca894e438a85e86598d06ee9,preprocessing,full
9665427fca894e438a85e86598d06ee9,training_mode,sex_only
9665427fca894e438a85e86598d06ee9,seed,123
9665427fca894e438a85e86598d06ee9,lambda_sex,0.3
9665427fca894e438a85e86598d06ee9,lambda_form,0.2
9665427fca894e438a85e86598d06ee9,num_params_M,27.83
9665427fca894e438a85e86598d06ee9,inference_ms,8.8
e69889a56a1d4ed29254c4304d1f46d9,architecture,convnext_tiny
e69889a56a1d4ed29254c4304d1f46d9,learning_rate,0.0001
e69889a56a1d4ed29254c4304d1f46d9,batch_size,16
e69889a56a1d4ed29254c4304d1f46d9,num_epochs,100
e69889a56a1d4ed29254c4304d1f46d9,num_classes,10
e69889a56a1d4ed29254c4304d1f46d9,preprocessing,full
e69889a56a1d4ed29254c4304d1f46d9,training_mode,sex_only
e69889a56a1d4ed29254c4304d1f46d9,seed,456
e69889a56a1d4ed29254c4304d1f46d9,lambda_sex,0.3
e69889a56a1d4ed29254c4304d1f46d9,lambda_form,0.2
e69889a56a1d4ed29254c4304d1f46d9,num_params_M,27.83
e69889a56a1d4ed29254c4304d1f46d9,inference_ms,9.11
bf6c756af21c4aaa9300a2416333aa6b,architecture,swin_tiny
bf6c756af21c4aaa9300a2416333aa6b,learning_rate,0.0001
bf6c756af21c4aaa9300a2416333aa6b,batch_size,16
bf6c756af21c4aaa9300a2416333aa6b,num_epochs,100
bf6c756af21c4aaa9300a2416333aa6b,num_classes,10
bf6c756af21c4aaa9300a2416333aa6b,preprocessing,full
bf6c756af21c4aaa9300a2416333aa6b,training_mode,sex_only
bf6c756af21c4aaa9300a2416333aa6b,seed,42
bf6c756af21c4aaa9300a2416333aa6b,lambda_sex,0.3
bf6c756af21c4aaa9300a2416333aa6b,lambda_form,0.2
bf6c756af21c4aaa9300a2416333aa6b,num_params_M,27.53
bf6c756af21c4aaa9300a2416333aa6b,inference_ms,15.94
a8305780c32e4afcaa3e719584b5855f,architecture,swin_tiny
a8305780c32e4afcaa3e719584b5855f,learning_rate,0.0001
a8305780c32e4afcaa3e719584b5855f,batch_size,16
a8305780c32e4afcaa3e719584b5855f,num_epochs,100
a8305780c32e4afcaa3e719584b5855f,num_classes,10
a8305780c32e4afcaa3e719584b5855f,preprocessing,full
a8305780c32e4afcaa3e719584b5855f,training_mode,sex_only
a8305780c32e4afcaa3e719584b5855f,seed,123
a8305780c32e4afcaa3e719584b5855f,lambda_sex,0.3
a8305780c32e4afcaa3e719584b5855f,lambda_form,0.2
a8305780c32e4afcaa3e719584b5855f,num_params_M,27.53
a8305780c32e4afcaa3e719584b5855f,inference_ms,16.81
e2272939561b484aa94604b6963c47bd,architecture,swin_tiny
e2272939561b484aa94604b6963c47bd,learning_rate,0.0001
e2272939561b484aa94604b6963c47bd,batch_size,16
e2272939561b484aa94604b6963c47bd,num_epochs,100
e2272939561b484aa94604b6963c47bd,num_classes,10
e2272939561b484aa94604b6963c47bd,preprocessing,full
e2272939561b484aa94604b6963c47bd,training_mode,sex_only
e2272939561b484aa94604b6963c47bd,seed,456
e2272939561b484aa94604b6963c47bd,lambda_sex,0.3
e2272939561b484aa94604b6963c47bd,lambda_form,0.2
e2272939561b484aa94604b6963c47bd,num_params_M,27.53
e2272939561b484aa94604b6963c47bd,inference_ms,15.39
4a47b84235a641538dae54ddaab0ba8e,architecture,vit_small
4a47b84235a641538dae54ddaab0ba8e,learning_rate,0.0001
4a47b84235a641538dae54ddaab0ba8e,batch_size,16
4a47b84235a641538dae54ddaab0ba8e,num_epochs,100
4a47b84235a641538dae54ddaab0ba8e,num_classes,10
4a47b84235a641538dae54ddaab0ba8e,preprocessing,full
4a47b84235a641538dae54ddaab0ba8e,training_mode,sex_only
4a47b84235a641538dae54ddaab0ba8e,seed,42
4a47b84235a641538dae54ddaab0ba8e,lambda_sex,0.3
4a47b84235a641538dae54ddaab0ba8e,lambda_form,0.2
4a47b84235a641538dae54ddaab0ba8e,num_params_M,85.81
4a47b84235a641538dae54ddaab0ba8e,inference_ms,7.21
c5c141f937a743cca3a267d7c91aef91,architecture,vit_small
c5c141f937a743cca3a267d7c91aef91,learning_rate,0.0001
c5c141f937a743cca3a267d7c91aef91,batch_size,16
c5c141f937a743cca3a267d7c91aef91,num_epochs,100
c5c141f937a743cca3a267d7c91aef91,num_classes,10
c5c141f937a743cca3a267d7c91aef91,preprocessing,full
c5c141f937a743cca3a267d7c91aef91,training_mode,sex_only
c5c141f937a743cca3a267d7c91aef91,seed,123
c5c141f937a743cca3a267d7c91aef91,lambda_sex,0.3
c5c141f937a743cca3a267d7c91aef91,lambda_form,0.2
c5c141f937a743cca3a267d7c91aef91,num_params_M,85.81
c5c141f937a743cca3a267d7c91aef91,inference_ms,7.79
85fa698ede9a48bf8713c399b0554747,architecture,vit_small
85fa698ede9a48bf8713c399b0554747,learning_rate,0.0001
85fa698ede9a48bf8713c399b0554747,batch_size,16
85fa698ede9a48bf8713c399b0554747,num_epochs,100
85fa698ede9a48bf8713c399b0554747,num_classes,10
85fa698ede9a48bf8713c399b0554747,preprocessing,full
85fa698ede9a48bf8713c399b0554747,training_mode,sex_only
85fa698ede9a48bf8713c399b0554747,seed,456
85fa698ede9a48bf8713c399b0554747,lambda_sex,0.3
85fa698ede9a48bf8713c399b0554747,lambda_form,0.2
85fa698ede9a48bf8713c399b0554747,num_params_M,85.81
85fa698ede9a48bf8713c399b0554747,inference_ms,7.69
37ac5c3194864a64a38bc49f59479df8,architecture,dinov2_vits14
37ac5c3194864a64a38bc49f59479df8,learning_rate,0.0001
37ac5c3194864a64a38bc49f59479df8,batch_size,16
37ac5c3194864a64a38bc49f59479df8,num_epochs,100
37ac5c3194864a64a38bc49f59479df8,num_classes,10
